,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
51,51,51,51,51,51,51,51,51,51,51,51,0.000398002,-0.0002518773,-1.627879e-05,-0.00019090582,-1.3282632,-0.94561774,-3.821112,-2.7203279,-0.034807738,-0.025356624,-1.2417153e-05,-1.1874774e-05,-0.12027786,-0.08562827,-1.241723e-05,-1.1874845e-05,-0.12027637,-0.085627206,275.54663,158.2907,1.1509627,116.10499,115.128075,231.23306,-0.02568364309892415,0.03421564907526144
52,52,52,52,52,52,52,52,52,52,52,52,0.000405807,-0.00025246924,-1.627879e-05,-0.0001914978,-1.3311952,-0.94855005,-3.829547,-2.7287636,-0.034807704,-0.025356624,-1.2688793e-05,-1.2072657e-05,-0.12054337,-0.0858938,-1.2688873e-05,-1.207273e-05,-0.12054184,-0.085892715,276.8433,159.27393,1.1509627,116.41841,115.438866,231.85727,-0.02568364309892415,0.034215616218916015
53,53,53,53,53,53,53,53,53,53,53,53,0.000413611,-0.0002530612,-1.5982816e-05,-0.00019208973,-1.3326613,-0.95148206,-3.8337646,-2.737198,-0.035038248,-0.024895601,-1.2961331e-05,-1.2268741e-05,-0.12067613,-0.086159304,-1.29614145e-05,-1.2268816e-05,-0.120674565,-0.086158186,278.14307,160.26009,1.1094908,116.77348,115.79095,232.56442,-0.02521073781906869,0.03443838062390035
54,54,54,54,54,54,54,54,54,54,54,54,0.000421414,-0.0002539491,-1.5982816e-05,-0.0001926817,-1.3370594,-0.9544143,-3.8464167,-2.7456336,-0.035268724,-0.024895601,-1.3235668e-05,-1.2463026e-05,-0.121074386,-0.08642483,-1.3235756e-05,-1.2463103e-05,-0.121072784,-0.08642368,280.0983,161.24937,1.1094908,117.739456,116.74879,234.48825,-0.02521073781906869,0.034661029732529394
55,55,55,55,55,55,55,55,55,55,55,55,0.000429216,-0.0002545411,-1.5686835e-05,-0.00019327365,-1.3385258,-0.9573464,-3.8506353,-2.7540686,-0.03549929,-0.024434568,-1.3511805e-05,-1.2655512e-05,-0.12120717,-0.08669034,-1.3511896e-05,-1.2655592e-05,-0.12120553,-0.08668917,281.40576,162.24165,1.0687786,118.09533,117.10167,235.19699,-0.02473804582244515,0.03488371619416481
56,56,56,56,56,56,56,56,56,56,56,56,0.000437021,-0.00025513308,-1.5686835e-05,-0.00019386562,-1.341458,-0.96027863,-3.8590705,-2.7625039,-0.03549929,-0.024434568,-1.3788841e-05,-1.2846199e-05,-0.12147269,-0.08695585,-1.37889365e-05,-1.2846282e-05,-0.12147101,-0.08695465,282.71616,163.23701,1.0687786,118.41037,117.41406,235.82443,-0.02473804582244515,0.03488371619416481
57,57,57,57,57,57,57,57,57,57,57,57,0.000444824,-0.00025572503,-1.5390859e-05,-0.00019445756,-1.342924,-0.9632107,-3.863288,-2.7709389,-0.0357298,-0.023973541,-1.4066776e-05,-1.3035087e-05,-0.12160544,-0.08722136,-1.4066875e-05,-1.3035173e-05,-0.12160373,-0.08722013,284.02957,164.2354,1.0288279,118.76533,117.76604,236.53137,-0.024265583305356477,0.035106299009426106
58,58,58,58,58,58,58,58,58,58,58,58,0.00045263,-0.00025661296,-1.5390859e-05,-0.00019504952,-1.3473222,-0.96614283,-3.8759406,-2.779374,-0.03596031,-0.023973541,-1.4346511e-05,-1.3222177e-05,-0.122003704,-0.08748688,-1.4346614e-05,-1.3222264e-05,-0.12200195,-0.08748563,286.0054,165.23683,1.0288279,119.73973,118.73223,238.47195,-0.024265583305356477,0.03532883229260275
59,59,59,59,59,59,59,59,59,59,59,59,0.000460434,-0.00025720487,-1.5390859e-05,-0.00019564145,-1.350254,-0.96907485,-3.8843749,-2.7878087,-0.035960298,-0.023973541,-1.4627145e-05,-1.3409266e-05,-0.1222692,-0.08775238,-1.4627252e-05,-1.3409356e-05,-0.12226741,-0.0877511,287.32632,166.24126,1.0288279,120.05624,119.04608,239.10233,-0.024265583305356477,0.03532882070914723
60,60,60,60,60,60,60,60,60,60,60,60,0.000468239,-0.00025779687,-1.5094879e-05,-0.00019623344,-1.3517203,-0.97200716,-3.888593,-2.7962441,-0.03619083,-0.023512509,-1.4908678e-05,-1.3594557e-05,-0.122401975,-0.0880179,-1.4908789e-05,-1.3594649e-05,-0.12240015,-0.08801659,288.65054,167.24883,0.989638,120.41206,119.39891,239.81097,-0.023793338783294947,0.03555132571646648
61,61,61,61,61,61,61,61,61,61,61,61,0.000476044,-0.00025838878,-1.5094879e-05,-0.00019682536,-1.3546523,-0.97493917,-3.8970275,-2.804679,-0.03619082,-0.023512509,-1.5191112e-05,-1.3778048e-05,-0.12266747,-0.088283405,-1.5191226e-05,-1.3778143e-05,-0.12266561,-0.08828206,289.97754,168.25935,0.989638,120.72855,119.71274,240.44128,-0.023793338783294947,0.03555131606573449
62,62,62,62,62,62,62,62,62,62,62,62,0.000483848,-0.0002592767,-1.4798899e-05,-0.00019741735,-1.3575844,-0.9778715,-3.9054625,-2.8131146,-0.036651827,-0.023051478,-1.5475343e-05,-1.39597405e-05,-0.12293298,-0.088548936,-1.5475463e-05,-1.3959838e-05,-0.12293108,-0.088547565,291.97394,169.27301,0.9512089,121.74971,120.7253,242.475,-0.02332131819445368,0.035996122629578714
63,63,63,63,63,63,63,63,63,63,63,63,0.000491648,-0.0002598687,-1.4798899e-05,-0.00019800928,-1.3605168,-0.9808035,-3.9138982,-2.8215492,-0.036651883,-0.023051478,-1.5761374e-05,-1.4139634e-05,-0.12319851,-0.08881444,-1.5761498e-05,-1.4139734e-05,-0.123196565,-0.08881304,293.3088,170.28961,0.9512089,122.06796,121.04088,243.10884,-0.02332131819445368,0.03599617664964312
64,64,64,64,64,64,64,64,64,64,64,64,0.000499454,-0.00026046063,-1.4502924e-05,-0.00019860126,-1.3619827,-0.9837358,-3.9181156,-2.829985,-0.036882326,-0.022590451,-1.6048303e-05,-1.43177285e-05,-0.123331256,-0.08907996,-1.6048432e-05,-1.4317831e-05,-0.123329274,-0.08907853,294.64645,171.30936,0.91354144,122.42355,121.39348,243.81703,-0.022849524396385046,0.036218447398732756
65,65,65,65,65,65,65,65,65,65,65,65,0.000507257,-0.00026105263,-1.4502924e-05,-0.00019948921,-1.3649151,-0.988134,-3.9265513,-2.8426375,-0.03665184,-0.022590451,-1.6335234e-05,-1.4494024e-05,-0.123596795,-0.08947824,-1.6335367e-05,-1.449413e-05,-0.123594776,-0.08947678,295.9874,172.84462,0.91354144,122.229225,121.20078,243.43001,-0.022849524396385046,0.035996135169951045
66,66,66,66,66,66,66,66,66,66,66,66,0.000515062,-0.0002619406,-1.4206945e-05,-0.00020008114,-1.3678473,-0.99106604,-3.9349866,-2.8510723,-0.037112914,-0.022129418,-1.6623064e-05,-1.4668521e-05,-0.12386232,-0.08974374,-1.6623202e-05,-1.4668629e-05,-0.12386026,-0.08974225,298.0044,173.87189,0.8766343,123.255875,122.21879,245.47467,-0.02237794694696032,0.03644080856572375
67,67,67,67,67,67,67,67,67,67,67,67,0.000522866,-0.0002625325,-1.4206945e-05,-0.00020067312,-1.3707793,-0.99399835,-3.9434211,-2.859508,-0.03711286,-0.022129418,-1.6912692e-05,-1.4841219e-05,-0.12412781,-0.09000927,-1.6912836e-05,-1.4841329e-05,-0.12412571,-0.09000775,299.35272,174.9023,0.8766343,123.5738,122.53404,246.10785,-0.02237794694696032,0.03644075649810343
68,68,68,68,68,68,68,68,68,68,68,68,0.000530671,-0.0002631245,-1.391097e-05,-0.00020126505,-1.3722456,-0.99693036,-3.9476392,-2.8679426,-0.037343435,-0.021668395,-1.7203221e-05,-1.5012118e-05,-0.12426058,-0.09027477,-1.7203369e-05,-1.50122305e-05,-0.12425844,-0.090273224,300.7043,175.93564,0.84048873,123.92818,122.88544,246.81361,-0.021906601999491078,0.03666305571116016
69,69,69,69,69,69,69,69,69,69,69,69,0.000538474,-0.0002637164,-1.391097e-05,-0.00020185702,-1.3751775,-0.9998626,-3.9560738,-2.876378,-0.03734339,-0.021668395,-1.7494649e-05,-1.5181217e-05,-0.124526076,-0.09054029,-1.7494802e-05,-1.5181333e-05,-0.1245239,-0.0905387,302.05872,176.9721,0.84048873,124.24613,123.20072,247.44685,-0.021906601999491078,0.03666301233111898
70,70,70,70,70,70,70,70,70,70,70,70,0.00054628,-0.00026460434,-1.3614989e-05,-0.00020244895,-1.3781096,-1.0027946,-3.9645088,-2.8848128,-0.037804443,-0.02120736,-1.7787876e-05,-1.5348518e-05,-0.124791585,-0.09080579,-1.7788034e-05,-1.5348636e-05,-0.124789365,-0.090804175,304.09622,178.01154,0.8051034,125.27959,124.22548,249.50507,-0.021435466853415696,0.03710736911404737
71,71,71,71,71,71,71,71,71,71,71,71,0.0005540809999999,-0.00026519634,-1.3614989e-05,-0.00020304094,-1.3810419,-1.0057269,-3.9729445,-2.8932483,-0.037804455,-0.02120736,-1.8082901e-05,-1.551402e-05,-0.12505712,-0.09107132,-1.8083063e-05,-1.551414e-05,-0.12505485,-0.091069676,305.45844,179.05411,0.8051034,125.59924,124.54244,250.1417,-0.021435466853415696,0.03710738067691947
72,72,72,72,72,72,72,72,72,72,72,72,0.0005618839999999,-0.00026578826,-1.331901e-05,-0.00020363287,-1.3825079,-1.0086589,-3.9771616,-2.901683,-0.038034942,-0.020746328,-1.8378825e-05,-1.5677724e-05,-0.12518987,-0.091336824,-1.8378994e-05,-1.5677846e-05,-0.12518758,-0.09133515,306.82352,180.09962,0.7704792,125.953415,124.89364,250.84705,-0.020964556634699927,0.037329446990219145
73,73,73,73,73,73,73,73,73,73,73,73,0.0005696899999999,-0.0002666762,-1.3023035e-05,-0.00020422484,-1.38544,-1.0115912,-3.9855967,-2.9101183,-0.03849596,-0.020285305,-1.8677449e-05,-1.583783e-05,-0.12545538,-0.09160234,-1.8677623e-05,-1.5837955e-05,-0.12545304,-0.09160063,308.87698,181.14827,0.73661655,126.992096,125.92358,252.91568,-0.02049387725439203,0.03777347410017518
74,74,74,74,74,74,74,74,74,74,74,74,0.0005774939999999,-0.0002672682,-1.3023035e-05,-0.00020481678,-1.3883723,-1.0145233,-3.9940324,-2.9185534,-0.038496006,-0.020285305,-1.8977871e-05,-1.5996136e-05,-0.12572092,-0.09186785,-1.8978051e-05,-1.5996264e-05,-0.12571853,-0.091866106,310.24988,182.1999,0.73661655,127.31334,126.24212,253.55545,-0.02049387725439203,0.037773518395002086
75,75,75,75,75,75,75,75,75,75,75,75,0.000585299,-0.0002678601,-1.2727054e-05,-0.00020540875,-1.3898381,-1.0174555,-3.9982493,-2.9269886,-0.038726483,-0.01982427,-1.9279192e-05,-1.6152642e-05,-0.12585364,-0.09213337,-1.9279378e-05,-1.6152773e-05,-0.12585121,-0.0921316,311.6256,183.25464,0.70351416,127.66747,126.59327,254.26074,-0.020023407066239618,0.037995427220047465
76,76,76,76,76,76,76,76,76,76,76,76,0.000593104,-0.0002687481,-1.2727054e-05,-0.0002060007,-1.3942367,-1.0203875,-4.010903,-2.9354236,-0.03895705,-0.01982427,-1.9582314e-05,-1.6307351e-05,-0.12625194,-0.09239888,-1.9582505e-05,-1.6307484e-05,-0.12624946,-0.09239707,313.69516,184.31236,0.70351416,128.6793,127.59659,256.27588,-0.020023407066239618,0.03821737343782739
77,77,77,77,77,77,77,77,77,77,77,77,0.0006009069999999,-0.00026934006,-1.24310745e-05,-0.00020688864,-1.3957027,-1.0247858,-4.0151205,-2.9480765,-0.03895706,-0.01936324,-1.9886334e-05,-1.646026e-05,-0.1263847,-0.09279715,-1.9886533e-05,-1.6460397e-05,-0.12638219,-0.092795305,315.07864,185.9047,0.67117286,128.50279,127.42157,255.92436,-0.01955316321493125,0.03821738306286424
78,78,78,78,78,78,78,78,78,78,78,78,0.0006087079999999,-0.00026993197,-1.24310745e-05,-0.00020748061,-1.3986347,-1.0277181,-4.023555,-2.9565117,-0.038957015,-0.01936324,-2.0190355e-05,-1.6611371e-05,-0.1266502,-0.09306268,-2.0190559e-05,-1.661151e-05,-0.12664764,-0.0930608,316.46506,186.97008,0.67117286,128.8238,127.739876,256.5637,-0.01955316321493125,0.03821733975019748
79,79,79,79,79,79,79,79,79,79,79,79,0.0006165139999999,-0.00027081993,-1.21351e-05,-0.00020807255,-1.4015671,-1.0306501,-4.0319905,-2.9649467,-0.039418057,-0.018902214,-2.0496174e-05,-1.6760683e-05,-0.12691572,-0.093328185,-2.0496384e-05,-1.6760823e-05,-0.12691312,-0.09332627,318.55054,188.03845,0.6395932,129.8725,128.77974,258.65222,-0.01908314446603639,0.03866099596391311
80,80,80,80,80,80,80,80,80,80,80,80,0.0006243169999999,-0.00027141185,-1.21351e-05,-0.00020866451,-1.404499,-1.0335822,-4.0404253,-2.9733818,-0.039418023,-0.018902214,-2.080379e-05,-1.6908196e-05,-0.12718123,-0.0935937,-2.0804007e-05,-1.690834e-05,-0.12717858,-0.09359176,319.94452,189.10991,0.6395932,130.19502,129.09955,259.29456,-0.01908314446603639,0.038660963253301386
81,81,81,81,81,81,81,81,81,81,81,81,0.0006321219999999,-0.00027200382,-1.183912e-05,-0.00020925644,-1.4059651,-1.0365143,-4.044643,-2.9818165,-0.039648578,-0.018441182,-2.111231e-05,-1.705391e-05,-0.12731399,-0.0938592,-2.1112532e-05,-1.7054055e-05,-0.1273113,-0.09385722,321.3417,190.18434,0.6087737,130.5486,129.45016,259.99878,-0.0186133404182573,0.03888275028103209
82,82,82,82,82,82,82,82,82,82,82,82,0.0006399259999999,-0.00027289172,-1.183912e-05,-0.00020984843,-1.4103632,-1.0394466,-4.0572953,-2.9902523,-0.039879043,-0.018441182,-2.1422626e-05,-1.7197824e-05,-0.12771223,-0.09412473,-2.1422855e-05,-1.7197972e-05,-0.1277095,-0.09412271,323.44302,191.26192,0.6087737,131.57234,130.46527,262.0376,-0.0186133404182573,0.03910440158166039
83,83,83,83,83,83,83,83,83,83,83,83,0.0006477309999999,-0.0002734837,-1.1543145e-05,-0.00021073637,-1.4118292,-1.0438448,-4.061513,-3.002905,-0.039879054,-0.017980156,-2.1733842e-05,-1.733994e-05,-0.127845,-0.094523005,-2.1734078e-05,-1.7340091e-05,-0.12784223,-0.09452095,324.8478,192.88393,0.57871586,131.38516,130.27968,261.66486,-0.018143763092537266,0.03910441215981372
84,84,84,84,84,84,84,84,84,84,84,84,0.0006555339999999,-0.00027437165,-1.1543145e-05,-0.00021132831,-1.4162276,-1.0467769,-4.074166,-3.01134,-0.040109597,-0.017980156,-2.2045957e-05,-1.7480257e-05,-0.12824328,-0.094788514,-2.20462e-05,-1.748041e-05,-0.12824045,-0.09478643,326.9607,193.96904,0.57871586,132.41293,131.29881,263.71173,-0.018143763092537266,0.03932608933178606
85,85,85,85,85,85,85,85,85,85,85,85,0.0006633399999999,-0.0002749636,-1.1247165e-05,-0.00021192028,-1.4176937,-1.0497092,-4.0783834,-3.0197752,-0.040340073,-0.017519126,-2.235987e-05,-1.7618775e-05,-0.12837605,-0.09505403,-2.2360122e-05,-1.7618931e-05,-0.12837318,-0.09505191,328.373,195.05725,0.54941845,132.76633,131.64922,264.41553,-0.017674402094865486,0.03954765297186477
86,86,86,86,86,86,86,86,86,86,86,86,0.00067114,-0.00027585152,-1.0951185e-05,-0.00021251221,-1.4206258,-1.0526412,-4.086818,-3.02821,-0.040801127,-0.017058091,-2.2676484e-05,-1.7753695e-05,-0.12864155,-0.09531953,-2.267674e-05,-1.7753853e-05,-0.12863863,-0.09531737,330.49722,196.14844,0.5208819,133.82794,132.7019,266.52985,-0.017205256206821586,0.03999073103647915
87,87,87,87,87,87,87,87,87,87,87,87,0.000678944,-0.0002764435,-1.0951185e-05,-0.00021340017,-1.423558,-1.0570395,-4.095254,-3.040863,-0.040570606,-0.017058091,-2.2993996e-05,-1.7886818e-05,-0.12890707,-0.09571782,-2.299426e-05,-1.7886976e-05,-0.1289041,-0.09571562,331.91724,197.79103,0.5208819,133.60533,132.48117,266.0865,-0.017205256206821586,0.0397692223100103
88,88,88,88,88,88,88,88,88,88,88,88,0.000686749,-0.00027733142,-1.065521e-05,-0.00021399214,-1.4264901,-1.0599717,-4.1036887,-3.0492983,-0.04103162,-0.016597066,-2.3312408e-05,-1.801814e-05,-0.12917258,-0.09598334,-2.331268e-05,-1.8018301e-05,-0.12916957,-0.095981106,334.05286,198.8899,0.4931069,134.66988,133.53676,268.20663,-0.016736340482208175,0.0402121638113013
89,89,89,89,89,89,89,89,89,89,89,89,0.000694554,-0.00027792336,-1.065521e-05,-0.00021458408,-1.4294223,-1.0629038,-4.1121235,-3.0577333,-0.04103162,-0.016597066,-2.3632618e-05,-1.8147663e-05,-0.12943809,-0.09624884,-2.3632898e-05,-1.8147828e-05,-0.12943503,-0.09624657,335.48044,199.99174,0.4931069,134.99559,133.85973,268.85532,-0.016736340482208175,0.0402121638113013
90,90,90,90,90,90,90,90,90,90,90,90,0.000702358,-0.0002785153,-1.035923e-05,-0.00021547201,-1.4308882,-1.067302,-4.116341,-3.070386,-0.04103162,-0.016136035,-2.3952829e-05,-1.8275387e-05,-0.12957084,-0.09664711,-2.3953115e-05,-1.8275554e-05,-0.12956774,-0.0966448,336.911,201.65027,0.46609244,134.79465,133.66048,268.45514,-0.016267638438093777,0.0402121638113013
91,91,91,91,91,91,91,91,91,91,91,91,0.0007101639999999,-0.00027940326,-1.035923e-05,-0.00021606394,-1.4352865,-1.0702341,-4.128994,-3.0788207,-0.04126218,-0.016136035,-2.4273939e-05,-1.8401312e-05,-0.12996912,-0.096912615,-2.4274234e-05,-1.8401483e-05,-0.12996596,-0.09691026,339.0627,202.75972,0.46609244,135.83691,134.69397,270.53088,-0.016267638438093777,0.04043361190949195
92,92,92,92,92,92,92,92,92,92,92,92,0.0007179669999999,-0.00027999518,-1.0063255e-05,-0.00021665593,-1.4367524,-1.0731664,-4.133211,-3.0872562,-0.04149262,-0.015675008,-2.4596848e-05,-1.852544e-05,-0.13010186,-0.097178146,-2.459715e-05,-1.852561e-05,-0.13009866,-0.097175755,340.50082,203.87231,0.4398393,136.18869,135.0428,271.2315,-0.015799160036370954,0.040654895760034976
93,93,93,93,93,93,93,93,93,93,93,93,0.000725768,-0.00028088313,-9.767275e-06,-0.00021724786,-1.4396847,-1.0760983,-4.1416464,-3.095691,-0.041953694,-0.015213977,-2.4922454e-05,-1.8645967e-05,-0.13036738,-0.09744365,-2.4922765e-05,-1.8646142e-05,-0.13036413,-0.09744122,342.66394,204.98784,0.4143467,137.26175,136.10683,273.3686,-0.015330896942099303,0.041097502804362224
94,94,94,94,94,94,94,94,94,94,94,94,0.000733574,-0.0002814751,-9.767275e-06,-0.0002181358,-1.4426169,-1.0804965,-4.150082,-3.1083438,-0.041723184,-0.015213977,-2.524896e-05,-1.8764698e-05,-0.1306329,-0.09784192,-2.5249281e-05,-1.8764873e-05,-0.13062961,-0.097839445,344.1098,206.66692,0.4143467,137.02855,135.8756,272.90414,-0.015330896942099303,0.04087624968841695
95,95,95,95,95,95,95,95,95,95,95,95,0.000741377,-0.000282363,-9.471295e-06,-0.00021872779,-1.4455489,-1.0834289,-4.1585164,-3.1167793,-0.04218417,-0.014752943,-2.5576368e-05,-1.8881628e-05,-0.1308984,-0.09810745,-2.5576695e-05,-1.8881807e-05,-0.13089505,-0.09810494,346.28418,207.79016,0.38961512,138.1044,136.94238,275.04678,-0.014862849970607266,0.04131867435440278
96,96,96,96,96,96,96,96,96,96,96,96,0.000749181,-0.000282955,-9.471295e-06,-0.00021931971,-1.4484812,-1.0863609,-4.166952,-3.125214,-0.042184226,-0.014752943,-2.5905572e-05,-1.899676e-05,-0.13116394,-0.09837295,-2.5905909e-05,-1.8996941e-05,-0.13116054,-0.0983704,347.73776,208.91634,0.38961512,138.4318,137.26703,275.69882,-0.014862849970607266,0.04131872808770643
97,97,97,97,97,97,97,97,97,97,97,97,0.000756986,-0.00028384294,-9.17532e-06,-0.0002199117,-1.4514135,-1.0892932,-4.1753874,-3.1336496,-0.042645212,-0.014291919,-2.6236577e-05,-1.9110093e-05,-0.13142946,-0.098638475,-2.6236921e-05,-1.9110275e-05,-0.13142602,-0.09863589,349.9236,210.04567,0.3656449,139.51231,138.33844,277.85077,-0.014395032109592124,0.04176095707690855
98,98,98,98,98,98,98,98,98,98,98,98,0.00076479,-0.00028443485,-8.87934e-06,-0.00022079959,-1.4528793,-1.0936912,-4.1796045,-3.1463015,-0.042645223,-0.013830887,-2.656938e-05,-1.9219828e-05,-0.13156219,-0.09903673,-2.6569733e-05,-1.9220013e-05,-0.13155869,-0.0990341,351.38458,211.74521,0.34243524,139.29694,138.12488,277.4218,-0.013927424887597278,0.04176096762699772
99,99,99,99,99,99,99,99,99,99,99,99,0.000772594,-0.00028532278,-8.87934e-06,-0.00022139156,-1.4572775,-1.0966234,-4.192257,-3.154737,-0.042875722,-0.013830887,-2.6903082e-05,-1.9327765e-05,-0.13196047,-0.09930225,-2.6903444e-05,-1.932795e-05,-0.13195692,-0.09929957,353.58185,212.88213,0.34243524,140.35732,139.17633,279.53363,-0.013927424887597278,0.04198201455677429
100,100,100,100,100,100,100,100,100,100,100,100,0.000780399,-0.00028591478,-8.583364e-06,-0.00022198354,-1.4587438,-1.0995557,-4.196475,-3.1631725,-0.043106254,-0.01336986,-2.7238584e-05,-1.94339e-05,-0.13209324,-0.09956778,-2.7238955e-05,-1.943409e-05,-0.13208964,-0.09956507,355.05063,214.02211,0.31998688,140.70853,139.5246,280.23312,-0.01346004128767803,0.042203044271882956
101,101,101,101,101,101,101,101,101,101,101,101,0.0007882,-0.00028680268,-8.583364e-06,-0.00022257547,-1.4631418,-1.1024877,-4.2091274,-3.1716073,-0.043336764,-0.01336986,-2.7575883e-05,-1.953824e-05,-0.13249148,-0.09983328,-2.7576263e-05,-1.9538431e-05,-0.13248783,-0.09983052,357.25925,215.16504,0.31998688,141.7742,140.58131,282.35553,-0.01346004128767803,0.04242400405745982
102,102,102,102,102,102,102,102,102,102,102,102,0.000796004,-0.00028739468,-8.287385e-06,-0.00022346342,-1.4646081,-1.106886,-4.2133455,-3.1842601,-0.043336798,-0.012908828,-2.7914084e-05,-1.9640778e-05,-0.13262427,-0.10023155,-2.7914473e-05,-1.9640973e-05,-0.13262057,-0.10022875,358.73566,216.88521,0.2982992,141.55214,140.3611,281.91324,-0.012992870967753083,0.04242403664521149
103,103,103,103,103,103,103,103,103,103,103,103,0.000803809,-0.0002882826,-7.991405e-06,-0.00022405534,-1.4675403,-1.109818,-4.221781,-3.192695,-0.04379783,-0.012447796,-2.8254082e-05,-1.973972e-05,-0.13288979,-0.10049705,-2.8254482e-05,-1.9739915e-05,-0.13288604,-0.10049421,360.95575,218.03574,0.2773725,142.64262,141.44243,284.08505,-0.012525918794028377,0.042865821282688614
104,104,104,104,104,104,104,104,104,104,104,104,0.000811614,-0.00028887452,-7.991405e-06,-0.0002249433,-1.4704722,-1.1142163,-4.230215,-3.2053478,-0.043567263,-0.012447796,-2.859498e-05,-1.9836863e-05,-0.13315529,-0.10089534,-2.859539e-05,-1.983706e-05,-0.13315147,-0.100892454,362.43954,219.76736,0.2773725,142.39479,141.19667,283.59146,-0.012525918794028377,0.04264490448982766
105,105,105,105,105,105,105,105,105,105,105,105,0.000819418,-0.00028976248,-7.695429e-06,-0.00022553527,-1.4734044,-1.1171485,-4.238651,-3.2137833,-0.044028305,-0.011986771,-2.8936778e-05,-1.9932206e-05,-0.13342081,-0.101160854,-2.8937196e-05,-1.9932406e-05,-0.13341695,-0.101157926,364.6711,220.92558,0.25720698,143.48833,142.281,285.76935,-0.012059191647796797,0.04308660116188709
106,106,106,106,106,106,106,106,106,106,106,106,0.000827224,-0.00029065044,-7.3994497e-06,-0.0002261272,-1.4763367,-1.1200806,-4.247086,-3.2222178,-0.04448938,-0.011525739,-2.9282173e-05,-2.0023952e-05,-0.13368632,-0.101426356,-2.9282603e-05,-2.0024152e-05,-0.1336824,-0.10142338,366.90958,222.08678,0.23780222,144.58498,143.36844,287.95343,-0.011592675152555514,0.04352813441851395
107,107,107,107,107,107,107,107,107,107,107,107,0.000835027,-0.0002912424,-7.103475e-06,-0.00022671919,-1.477803,-1.1230129,-4.251304,-3.2306535,-0.044719867,-0.011064714,-2.9630268e-05,-2.01121e-05,-0.1338191,-0.10169189,-2.9630708e-05,-2.0112302e-05,-0.13381514,-0.10168888,368.40567,223.2511,0.21915874,144.9354,143.7159,288.6513,-0.01112638327179388,0.04374877962316841
108,108,108,108,108,108,108,108,108,108,108,108,0.000842828,-0.00029213028,-7.103475e-06,-0.00022760709,-1.4822009,-1.1274109,-4.263956,-3.2433057,-0.044719845,-0.011064714,-2.9979261e-05,-2.019845e-05,-0.13421734,-0.10209014,-2.997971e-05,-2.0198653e-05,-0.13421331,-0.10208708,370.6553,225.00316,0.21915874,145.43295,144.20927,289.6422,-0.01112638327179388,0.04374875856489148
109,109,109,109,109,109,109,109,109,109,109,109,0.000850634,-0.00029272228,-6.8074946e-06,-0.00022819906,-1.4836671,-1.1303432,-4.2681737,-3.251741,-0.04495039,-0.01060368,-3.0329154e-05,-2.0283e-05,-0.13435012,-0.10235567,-3.0329615e-05,-2.0283205e-05,-0.13434605,-0.10235256,372.1591,226.1751,0.20127586,145.78271,144.55609,290.3388,-0.010660299621360614,0.04396941060565269
110,110,110,110,110,110,110,110,110,110,110,110,0.000858437,-0.00029361024,-6.5115146e-06,-0.000229087,-1.4865993,-1.1347414,-4.2766094,-3.2643938,-0.04518092,-0.010142648,-3.0680847e-05,-2.0363952e-05,-0.13461563,-0.10275394,-3.0681316e-05,-2.036416e-05,-0.1346115,-0.102750786,374.42038,227.93864,0.18415399,146.29758,145.06664,291.3642,-0.010194435124191537,0.04418999961824908
111,111,111,111,111,111,111,111,111,111,111,111,0.000866241,-0.00029420215,-6.5115146e-06,-0.00022967893,-1.4895313,-1.1376734,-4.2850437,-3.2728286,-0.04518091,-0.010142648,-3.1033436e-05,-2.0443103e-05,-0.13488112,-0.10301944,-3.103392e-05,-2.0443313e-05,-0.13487694,-0.10301624,375.93155,229.1181,0.18415399,146.62929,145.39554,292.02484,-0.010194435124191537,0.04418999005052755
112,112,112,112,112,112,112,112,112,112,112,112,0.000874044,-0.00029509008,-6.21554e-06,-0.00023056687,-1.4924634,-1.1420717,-4.293479,-3.2854815,-0.04541142,-0.009681623,-3.1386928e-05,-2.0520458e-05,-0.13514663,-0.10341772,-3.1387422e-05,-2.0520669e-05,-0.13514239,-0.10341447,378.20416,230.89307,0.16779338,147.1433,145.90523,293.04852,-0.009728794624130647,0.044410511285228625
113,113,113,113,113,113,113,113,113,113,113,113,0.00088185,-0.00029597807,-5.91956e-06,-0.00023115882,-1.4953959,-1.1450038,-4.3019147,-3.2939162,-0.045872483,-0.009220591,-3.174312e-05,-2.0594214e-05,-0.13541219,-0.103683226,-3.174362e-05,-2.0594427e-05,-0.1354079,-0.10367993,380.4838,232.08015,0.15219343,148.25143,147.00403,295.25546,-0.009263363779090534,0.044851449033383
