Strain (mm/mm),SS316 Alloy Back Surface,SS316 Alloy Front Surface,Al 356 Alloy Back Surface,Al 356 Alloy Front Surface,SS 316 - Al 356 Composite Back Surface,SS 316 - Al 356 Composite Front Surface
-0.026819227,618.86816,-136.33696,155.06653,467.36554,166.52135,666.28107
-0.026854163,618.96515,-136.17198,155.14958,467.08838,166.62411,665.888
-0.026889091,619.0624,-136.00542,155.23204,466.8095,166.72617,665.49176
-0.02692414,619.1599,-135.83743,155.31393,466.52896,166.8275,665.0927
-0.026959065,619.2575,-135.66797,155.39525,466.24677,166.92809,664.6906
-0.02699411,619.35547,-135.49701,155.47598,465.96298,167.02797,664.2856
-0.027029036,619.45355,-135.32455,155.55617,465.6776,167.12712,663.87775
-0.02706396,619.5518,-135.15068,155.63577,465.39066,167.22556,663.4668
-0.027098883,619.65027,-134.97531,155.71486,465.10205,167.32329,663.05316
-0.027133804,619.7489,-134.79852,155.79333,464.81192,167.42033,662.63654
-0.027168727,619.84784,-134.62035,155.87129,464.5202,167.51665,662.217
-0.027203646,619.94696,-134.44064,155.94867,464.22693,167.61227,661.79474
-0.027238563,620.04614,-134.25952,156.0255,463.93213,167.7072,661.3697
-0.027273478,620.14575,-134.07698,156.1018,463.63577,167.80144,660.9417
-0.027308397,620.2454,-133.89311,156.17752,463.33795,167.89499,660.5108
-0.027343314,620.34534,-133.70772,156.2527,463.03854,167.98787,660.0773
-0.02737811,620.4454,-133.52097,156.32736,462.73776,168.08006,659.6409
-0.027413022,620.54565,-133.33286,156.40147,462.4354,168.17157,659.2017
-0.027447935,620.6462,-133.14333,156.475,462.13153,168.26242,658.75995
-0.027482724,620.74677,-132.95238,156.54802,461.82632,168.35263,658.31525
-0.027517634,620.84766,-132.7601,156.62051,461.51968,168.44214,657.86804
-0.027552428,620.9487,-132.56647,156.69247,461.21158,168.531,657.41797
-0.027587216,621.0499,-132.37146,156.7639,460.90204,168.6192,656.96515
-0.02762212,621.15137,-132.1751,156.8348,460.59116,168.70677,656.50977
-0.02765691,621.2529,-131.97736,156.90517,460.27878,168.79369,656.05164
-0.027691696,621.35474,-131.77824,156.97502,459.96512,168.87997,655.59094
-0.02772648,621.4568,-131.57785,157.04436,459.6501,168.96564,655.12756
-0.027761266,621.5589,-131.37614,157.11316,459.33365,169.05064,654.66156
-0.027796047,621.6613,-131.1731,157.18144,459.01587,169.13506,654.19305
-0.027830832,621.7638,-130.96875,157.24922,458.69684,169.21883,653.72174
-0.027865613,621.8665,-130.76314,157.31651,458.3764,169.30199,653.2481
-0.027900392,621.9694,-130.55609,157.38326,458.05478,169.38454,652.77167
-0.027935052,622.0725,-130.34785,157.44954,457.73172,169.46649,652.2928
-0.027969828,622.1757,-130.13834,157.51529,457.40747,169.54784,651.8114
-0.028004607,622.2792,-129.92749,157.58054,457.082,169.62859,651.3274
-0.028039264,622.38275,-129.71544,157.6453,456.75516,169.70876,650.84094
-0.02807404,622.4865,-129.50214,157.70956,456.4272,169.78835,650.3521
-0.028108694,622.59045,-129.28746,157.77333,456.09793,169.86736,649.8606
-0.02814335,622.6946,-129.07164,157.83662,455.76746,169.94577,649.3668
-0.02817812,622.79895,-128.8545,157.8994,455.43582,170.02364,648.8705
-0.02821277,622.9033,-128.63623,157.96173,455.10297,170.10092,648.3717
-0.028247422,623.0079,-128.41666,158.02356,454.76898,170.17764,647.8706
-0.028282072,623.11273,-128.19589,158.08492,454.43384,170.25383,647.36707
-0.028316721,623.21765,-127.973854,158.14578,454.0975,170.32948,646.8611
-0.028351372,623.32275,-127.7507,158.2062,453.76,170.40457,646.3528
-0.028386017,623.42804,-127.52628,158.26616,453.4214,170.47914,645.8421
-0.028420663,623.5335,-127.30068,158.32564,453.08167,170.55315,645.3291
-0.02845519,623.63904,-127.07397,158.38463,452.74084,170.62665,644.8138
-0.028489834,623.74475,-126.845985,158.4432,452.399,170.69963,644.2961
-0.02852436,623.8505,-126.61687,158.50128,452.05603,170.77211,643.7761
-0.028559,623.95654,-126.38662,158.55893,451.712,170.84407,643.2539
-0.028593523,624.06274,-126.15518,158.61612,451.36688,170.91553,642.7294
-0.028628161,624.16907,-125.92261,158.67288,451.02078,170.9865,642.20264
-0.028662683,624.2755,-125.68891,158.72914,450.6736,171.05696,641.6737
-0.028697202,624.3821,-125.45405,158.78502,450.3255,171.12694,641.1425
-0.028731722,624.48883,-125.218056,158.84044,449.97632,171.19644,640.6091
-0.02876624,624.5957,-124.98095,158.89543,449.62622,171.26549,640.0735
-0.028800756,624.70276,-124.74273,158.94998,449.27515,171.33405,639.5357
-0.028835272,624.8099,-124.50348,159.00409,448.92307,171.40218,638.9957
-0.028869787,624.9171,-124.26306,159.05779,448.57,171.4698,638.4536
-0.028904181,625.0245,-124.02159,159.11107,448.21606,171.537,637.9094
-0.028938694,625.1321,-123.779015,159.16391,447.86115,171.60374,637.3631
-0.02897309,625.23975,-123.5354,159.21635,447.50537,171.67007,636.81464
-0.029007595,625.34753,-123.29068,159.26837,447.14874,171.73598,636.2641
-0.02904199,625.4554,-123.044945,159.31999,446.79114,171.80145,635.7115
-0.029076384,625.56335,-122.7981,159.37119,446.43268,171.86649,635.1568
-0.029110886,625.6716,-122.55027,159.42198,446.07336,171.9311,634.6001
-0.029145276,625.7798,-122.301384,159.47241,445.7133,171.99533,634.0414
-0.029179664,625.8881,-122.05149,159.52242,445.35233,172.05916,633.48065
-0.02921405,625.99664,-121.80056,159.57202,444.99042,172.12259,632.9179
-0.029248437,626.1051,-121.548615,159.62123,444.62784,172.18564,632.3533
-0.029282702,626.2138,-121.29562,159.67006,444.26437,172.2483,631.7865
-0.029317085,626.3226,-121.04168,159.7185,443.9002,172.3106,631.2179
-0.029351467,626.43146,-120.786736,159.7666,443.53525,172.37251,630.6472
-0.02938573,626.54047,-120.53083,159.81429,443.1695,172.43407,630.07477
-0.029420113,626.64954,-120.27394,159.86162,442.803,172.49529,629.5004
-0.029454373,626.7587,-120.01608,159.90857,442.43576,172.55612,628.92413
-0.029488638,626.86786,-119.757286,159.95515,442.0678,172.61664,628.3459
-0.029522896,626.97723,-119.497536,160.00139,441.69922,172.67682,627.76587
-0.02955727,627.0867,-119.23684,160.04726,441.32983,172.73666,627.184
-0.029591411,627.1961,-118.97519,160.09276,440.9598,172.79619,626.6003
-0.029625667,627.3057,-118.712585,160.13791,440.58905,172.85541,626.01483
-0.029659923,627.41534,-118.44908,160.1827,440.2177,172.9143,625.4274
-0.029694175,627.5251,-118.18467,160.22717,439.84573,172.9729,624.8383
-0.029728431,627.63495,-117.919365,160.2713,439.47302,173.0312,624.24744
-0.029762564,627.7448,-117.653114,160.31506,439.09976,173.08922,623.65485
-0.02979682,627.8548,-117.38601,160.3585,438.7259,173.14697,623.06036
-0.029830955,627.9647,-117.11801,160.40163,438.3514,173.20439,622.4643
-0.029865084,628.0748,-116.84916,160.44443,437.97632,173.26158,621.86646
-0.029899217,628.1849,-116.57941,160.4869,437.60068,173.31854,621.26697
-0.029933345,628.29504,-116.30885,160.529,437.22443,173.37518,620.6658
-0.029967476,628.40533,-116.03735,160.57083,436.8477,173.4316,620.06287
-0.030001601,628.51556,-115.76511,160.61237,436.47034,173.48778,619.4583
-0.030035729,628.626,-115.49197,160.65355,436.09253,173.54372,618.8522
-0.030069854,628.7363,-115.217964,160.69446,435.71417,173.59946,618.2444
-0.030103864,628.8467,-114.94321,160.73505,435.33533,173.65495,617.6351
-0.03013799,628.95715,-114.66762,160.77533,434.95596,173.71024,617.024
-0.030171994,629.0677,-114.39123,160.8153,434.57617,173.76532,616.4115
-0.030206114,629.1782,-114.11404,160.85504,434.19586,173.82018,615.79736
-0.030240119,629.28876,-113.836,160.89444,433.81516,173.87486,615.18164
-0.030274117,629.39935,-113.55721,160.93356,433.43393,173.92932,614.5644
-0.030308124,629.5099,-113.277626,160.97243,433.05234,173.98366,613.9457
-0.030342124,629.6205,-112.997345,161.01099,432.67023,174.0378,613.3255
-0.030376125,629.7312,-112.71621,161.0493,432.2878,174.09177,612.70374
-0.03041012,629.8419,-112.43438,161.08734,431.905,174.14558,612.0805
-0.030444002,629.9525,-112.151764,161.12508,431.5218,174.19923,611.4559
-0.030477999,630.06323,-111.86848,161.16258,431.13812,174.25275,610.8298
-0.030511882,630.1739,-111.58441,161.19983,430.7542,174.30614,610.2023
-0.030545758,630.28455,-111.29959,161.23682,430.36993,174.3594,609.5733
-0.030579751,630.39526,-111.01408,161.27356,429.9852,174.4125,608.943
-0.030613625,630.50604,-110.72791,161.31003,429.6003,174.46552,608.3112
-0.030647501,630.6167,-110.441,161.34627,429.21503,174.5184,607.6781
-0.030681377,630.72736,-110.15335,161.3823,428.82944,174.5712,607.04364
-0.030715246,630.838,-109.86504,161.41805,428.44354,174.6239,606.4078
-0.030749,630.9486,-109.576096,161.45358,428.0574,174.67651,605.7707
-0.030782875,631.0593,-109.28644,161.48889,427.67102,174.72903,605.13226
-0.03081674,631.1699,-108.99609,161.52396,427.2843,174.78148,604.4924
-0.030850492,631.2805,-108.70516,161.5588,426.89746,174.8339,603.8513
-0.030884244,631.391,-108.41352,161.59346,426.51028,174.8862,603.209
-0.030917995,631.50146,-108.12124,161.62788,426.12296,174.93849,602.5655
-0.03095186,631.61206,-107.82836,161.66208,425.73535,174.99069,601.9207
-0.030985605,631.72253,-107.53484,161.6961,425.34753,175.0429,601.2746
-0.031019235,631.83295,-107.240715,161.72989,424.95953,175.09503,600.6273
-0.031052984,631.9433,-106.9459,161.76349,424.5714,175.14717,599.9789
-0.031086724,632.05365,-106.6506,161.7969,424.18314,175.1993,599.3293
-0.031120354,632.16394,-106.35464,161.83012,423.79468,175.25139,598.6784
-0.031154094,632.27423,-106.05808,161.86313,423.4061,175.30348,598.02637
-0.031187722,632.38434,-105.76094,161.89598,423.01733,175.35558,597.3733
-0.03122146,632.49445,-105.46324,161.92865,422.62848,175.40768,596.71906
-0.031255085,632.6045,-105.16495,161.96112,422.23947,175.45985,596.0637
-0.031288702,632.7145,-104.86607,161.99344,421.85043,175.51201,595.4072
-0.031322327,632.82446,-104.56669,162.02559,421.46127,175.56416,594.74963
-0.031355828,632.9342,-104.26677,162.05756,421.07202,175.61638,594.0911
-0.03138945,633.04395,-103.9663,162.08936,420.6827,175.66866,593.43146
-0.031423066,633.1537,-103.665245,162.12103,420.29337,175.721,592.7706
-0.031456567,633.26324,-103.36378,162.15253,419.90396,175.77336,592.1088
-0.03149018,633.3728,-103.06173,162.18388,419.51453,175.82582,591.4461
-0.031523682,633.4823,-102.759125,162.21507,419.1251,175.87833,590.78235
-0.031557176,633.5916,-102.45609,162.24612,418.7356,175.93094,590.11755
-0.031590674,633.7008,-102.152504,162.27704,418.3461,175.98361,589.4518
-0.031624172,633.81,-101.84843,162.30782,417.95673,176.03642,588.7851
-0.031657666,633.91907,-101.54391,162.33846,417.56726,176.08931,588.1174
-0.031691156,634.02795,-101.238884,162.36899,417.17776,176.14229,587.44885
-0.031724535,634.1368,-100.93342,162.39938,416.7884,176.1954,586.77936
-0.03175802,634.2455,-100.627464,162.42966,416.39908,176.24866,586.1089
-0.031791393,634.35406,-100.32112,162.45982,416.00983,176.30202,585.43756
-0.03182477,634.4626,-100.014275,162.48984,415.62067,176.3555,584.7654
-0.031858142,634.5709,-99.70694,162.51978,415.2315,176.40916,584.0923
-0.03189151,634.6791,-99.39926,162.5496,414.84253,176.46297,583.41833
-0.03192488,634.78723,-99.091125,162.57933,414.4536,176.51694,582.7437
-0.031958252,634.8952,-98.78256,162.60895,414.0648,176.57104,582.06805
-0.03199162,635.0031,-98.47361,162.63846,413.6761,176.62535,581.39166
-0.032024868,635.1107,-98.164246,162.66792,413.28757,176.67978,580.7144
-0.032058235,635.2183,-97.854454,162.69725,412.8991,176.73445,580.03644
-0.032091483,635.32574,-97.54431,162.7265,412.5109,176.7893,579.35767
-0.03212473,635.4329,-97.23378,162.7557,412.12277,176.84435,578.67816
-0.032157972,635.54004,-96.92285,162.7848,411.73483,176.8996,577.99786
-0.03219122,635.64703,-96.61153,162.81384,411.3471,176.95506,577.31683
-0.032224465,635.75385,-96.29987,162.8428,410.9595,177.01076,576.63513
-0.03225771,635.8604,-95.98787,162.87167,410.57217,177.06667,575.95264
-0.03229095,635.967,-95.67552,162.9005,410.18506,177.1228,575.2696
-0.032324076,636.07324,-95.36278,162.92929,409.79813,177.17918,574.58575
-0.032357316,636.1793,-95.04974,162.95801,409.41147,177.23582,573.90125
-0.032390438,636.28534,-94.73642,162.98666,409.02496,177.29271,573.21606
-0.03242356,636.39105,-94.4227,163.01529,408.63873,177.34985,572.53033
-0.03245668,636.49664,-94.10874,163.04385,408.25278,177.40726,571.8439
-0.032489803,636.60205,-93.79439,163.07236,407.86713,177.46494,571.15674
-0.03252292,636.7072,-93.479744,163.10086,407.48172,177.5229,570.4692
-0.03255592,636.81226,-93.16481,163.12932,407.0966,177.58115,569.7809
-0.03258904,636.91705,-92.84963,163.15775,406.7118,177.63971,569.0921
-0.03262204,637.0216,-92.53411,163.18614,406.32724,177.69855,568.40265
-0.032655153,637.12616,-92.21835,163.21452,405.94305,177.7577,567.7128
-0.032688152,637.23035,-91.90235,163.24286,405.55914,177.81718,567.0223
-0.03272115,637.3343,-91.586,163.27118,405.1756,177.87695,566.3313
-0.03275414,637.4381,-91.26942,163.29953,404.7924,177.93709,565.6398
-0.032787137,637.5417,-90.95259,163.32784,404.40952,177.9975,564.9477
-0.03282013,637.645,-90.63556,163.35616,404.027,178.0583,564.2552
-0.032853007,637.74817,-90.31825,163.38446,403.64487,178.1194,563.56213
-0.032886002,637.8511,-90.00075,163.41273,403.26306,178.1809,562.8686
-0.032918878,637.95374,-89.68301,163.44107,402.88165,178.24272,562.1746
-0.032951746,638.05615,-89.36502,163.46936,402.50067,178.30495,561.4803
-0.03298462,638.1583,-89.04678,163.4977,402.1201,178.3675,560.78534
-0.033017494,638.2603,-88.72837,163.52603,401.73993,178.43047,560.0902
-0.033050366,638.36194,-88.40981,163.5544,401.36014,178.4938,559.39453
-0.033083234,638.4635,-88.091,163.58278,400.9808,178.5575,558.6985
-0.033116102,638.56476,-87.77202,163.61118,400.6019,178.62161,558.00195
-0.03314886,638.6657,-87.45289,163.63962,400.22348,178.68614,557.3052
-0.033181723,638.7664,-87.133514,163.66806,399.84546,178.75108,556.608
-0.033214472,638.8668,-86.813995,163.69656,399.46786,178.8164,555.91046
-0.03324722,638.96704,-86.49434,163.7251,399.09076,178.88219,555.2126
-0.03327997,639.06696,-86.17449,163.75366,398.71414,178.94838,554.5143
-0.033312716,639.1666,-85.85451,163.7823,398.33804,179.01501,553.81573
-0.03334546,639.26605,-85.53437,163.81096,397.9624,179.08209,553.11694
-0.033378087,639.3651,-85.2141,163.83966,397.58722,179.14958,552.41785
-0.033410836,639.46387,-84.8937,163.86844,397.21262,179.21753,551.71844
-0.033443462,639.56244,-84.57315,163.89728,396.8385,179.28595,551.0188
-0.03347609,639.6607,-84.25251,163.92616,396.46494,179.35483,550.31885
-0.033508714,639.7586,-83.931725,163.95511,396.09186,179.42416,549.61865
-0.033541452,639.8563,-83.6108,163.98412,395.7193,179.494,548.9182
-0.03357396,639.9537,-83.28985,164.01321,395.34732,179.5643,548.2176
-0.03360658,640.0507,-82.96874,164.04237,394.9759,179.63509,547.5167
-0.033639204,640.1476,-82.647545,164.07161,394.605,179.70636,546.8156
-0.033671707,640.244,-82.32627,164.10094,394.2347,179.77815,546.1143
-0.033704326,640.3403,-82.004944,164.13033,393.865,179.85043,545.41284
-0.03373683,640.4361,-81.68349,164.15982,393.49582,179.92319,544.7113
-0.033769324,640.53156,-81.361984,164.18938,393.1273,179.99648,544.00946
-0.033801828,640.62683,-81.04038,164.21904,392.75934,180.0703,543.3075
-0.033834327,640.7217,-80.7188,164.2488,392.39194,180.14465,542.60547
-0.033866826,640.81635,-80.397125,164.27866,392.02518,180.21954,541.90326
-0.03389921,640.9105,-80.07536,164.30862,391.65903,180.29494,541.2009
-0.033931702,641.00446,-79.75361,164.33865,391.29355,180.3709,540.49854
-0.033964083,641.098,-79.43176,164.36884,390.92865,180.44742,539.7959
-0.033996463,641.1913,-79.10994,164.39912,390.56442,180.52446,539.0933
-0.03402884,641.28406,-78.78802,164.4295,390.2008,180.60204,538.3906
-0.03406122,641.37665,-78.4661,164.46,389.83783,180.68024,537.6879
-0.034093596,641.4689,-78.1442,164.49065,389.47552,180.75899,536.98505
-0.03412597,641.56085,-77.82231,164.52138,389.11386,180.83832,536.2823
-0.034158222,641.6523,-77.50033,164.55223,388.75293,180.9182,535.5793
-0.034190595,641.74347,-77.17836,164.58324,388.3926,180.99866,534.8763
-0.03422285,641.83435,-76.85645,164.61435,388.033,181.07976,534.1734
-0.03425511,641.9247,-76.534546,164.6456,387.6741,181.16139,533.47046
-0.03428736,642.01483,-76.2126,164.67699,387.31583,181.24367,532.7675
-0.034319617,642.10443,-75.89068,164.70853,386.9583,181.3265,532.0646
-0.034351867,642.1939,-75.56886,164.7402,386.60147,181.40999,531.36163
-0.034384117,642.28284,-75.24701,164.77202,386.2454,181.49406,530.65875
-0.03441625,642.37146,-74.92517,164.80399,385.88998,181.5788,529.9559
-0.0344485,642.45966,-74.60337,164.83609,385.53528,181.6641,529.2531
-0.03448063,642.5475,-74.28169,164.86836,385.18134,181.75008,528.5504
-0.034512766,642.63495,-73.959984,164.90076,384.8281,181.83665,527.8477
-0.034544896,642.7221,-73.63833,164.93332,384.47568,181.92389,527.1452
-0.034577023,642.8088,-73.31679,164.96608,384.12396,182.01176,526.4426
-0.034609154,642.8951,-72.9953,164.99896,383.773,182.10027,525.74023
-0.034641165,642.98083,-72.67383,165.03201,383.42276,182.18944,525.0381
-0.034673292,643.0664,-72.35247,165.06525,383.0733,182.27927,524.3358
-0.034705304,643.1515,-72.031166,165.09866,382.7246,182.36974,523.63385
-0.034737427,643.2363,-71.70994,165.13222,382.37677,182.46088,522.93195
-0.03476944,643.3205,-71.38881,165.16595,382.02963,182.55269,522.23016
-0.034801442,643.40436,-71.06779,165.19989,381.68326,182.6452,521.52856
-0.034833334,643.4878,-70.74688,165.23398,381.33768,182.73836,520.82715
-0.03486534,643.571,-70.42603,165.26826,380.99295,182.8322,520.12585
-0.034897346,643.65356,-70.1053,165.30275,380.64896,182.92673,519.4247
-0.034929235,643.7358,-69.784676,165.33742,380.3058,183.02196,518.7238
-0.03496112,643.8175,-69.464165,165.37225,379.96344,183.11787,518.02313
-0.034993123,643.8989,-69.14376,165.4073,379.62192,183.21454,517.3226
-0.035025,643.9799,-68.823425,165.44252,379.28116,183.31184,516.6224
-0.035056885,644.0604,-68.503296,165.47795,378.9413,183.40984,515.9222
-0.03508866,644.1405,-68.18327,165.51358,378.60217,183.5086,515.2225
-0.035120536,644.2202,-67.86343,165.54941,378.26392,183.60805,514.5228
-0.035152417,644.29944,-67.543625,165.58543,377.92654,183.70822,513.8234
-0.035184182,644.3782,-67.224045,165.62166,377.58997,183.80911,513.12445
-0.035215944,644.4565,-66.90457,165.65813,377.25424,183.91072,512.4255
-0.03524771,644.53436,-66.58526,165.6948,376.91934,184.01306,511.727
-0.03527947,644.6119,-66.266106,165.73164,376.58533,184.11613,511.0288
-0.035311233,644.6888,-65.94712,165.76872,376.25214,184.21997,510.33075
-0.035342995,644.7654,-65.62824,165.80605,375.91983,184.32452,509.63306
-0.035374634,644.8415,-65.30958,165.84354,375.58835,184.42982,508.9357
-0.035406392,644.9172,-64.99107,165.8813,375.2577,184.53586,508.23862
-0.035438035,644.9923,-64.672775,165.91924,374.92798,184.64265,507.5418
-0.035469677,645.0671,-64.35459,165.95743,374.59915,184.7502,506.84537
-0.035501316,645.14124,-64.03662,165.99583,374.2712,184.85852,506.14932
-0.03553295,645.2151,-63.718864,166.03448,373.94415,184.96758,505.4536
-0.03556459,645.28845,-63.401264,166.07335,373.61795,185.07744,504.75812
