Time (ms),SS 316 - Al 356 Composite Strain Rate 1W,SS 316 - Al 356 Composite Strain Rate 3W,SS316 Alloy Strain Rate 1W,SS316 Alloy Strain Rate 3W,Al 356 Alloy Strain Rate 1W,Al 356 Alloy Strain Rate 3W
0.030095667,-2277.3638,1910.6532,-1851.4858,804.4329,-1795.1711,1546.2743
0.030107295,-2276.6492,1910.4606,-1850.9708,804.6043,-1794.5936,1546.1394
0.030118924,-2275.9333,1910.2675,-1850.4564,804.7763,-1794.0186,1546.0065
0.030130552,-2275.2153,1910.0748,-1849.9426,804.9491,-1793.4458,1545.8755
0.030142182,-2274.4956,1909.8817,-1849.4294,805.12244,-1792.8757,1545.7465
0.030153811,-2273.7744,1909.6885,-1848.9169,805.29694,-1792.3082,1545.6195
0.03016544,-2273.0515,1909.4951,-1848.4052,805.47186,-1791.743,1545.4945
0.030177068,-2272.3271,1909.3019,-1847.8938,805.6475,-1791.1803,1545.3717
0.030188698,-2271.601,1909.1083,-1847.3834,805.82404,-1790.6199,1545.2506
0.030200327,-2270.8733,1908.9146,-1846.8738,806.00116,-1790.0624,1545.132
0.030211955,-2270.144,1908.7208,-1846.3647,806.179,-1789.5073,1545.0148
0.030223584,-2269.4133,1908.527,-1845.8564,806.35754,-1788.9546,1544.8998
0.030235214,-2268.6812,1908.3329,-1845.3488,806.53674,-1788.4045,1544.7869
0.030246843,-2267.947,1908.1389,-1844.8418,806.71643,-1787.857,1544.6758
0.030258471,-2267.2117,1907.9448,-1844.3358,806.89685,-1787.312,1544.5669
0.0302701,-2266.4746,1907.7506,-1843.8306,807.078,-1786.7699,1544.46
0.030281728,-2265.736,1907.5562,-1843.326,807.25977,-1786.23,1544.3549
0.030293358,-2264.9963,1907.3615,-1842.822,807.4419,-1785.6929,1544.252
0.030304987,-2264.2551,1907.1672,-1842.3193,807.625,-1785.1583,1544.151
0.030316615,-2263.5122,1906.9725,-1841.8171,807.80853,-1784.6263,1544.0519
0.030328244,-2262.768,1906.7777,-1841.3162,807.99255,-1784.0969,1543.9547
0.030339874,-2262.0225,1906.5826,-1840.8157,808.17725,-1783.5704,1543.8597
0.030351503,-2261.2756,1906.3878,-1840.316,808.36255,-1783.0465,1543.7666
0.030363131,-2260.527,1906.1927,-1839.8173,808.54834,-1782.525,1543.6758
0.03037476,-2259.7773,1905.9978,-1839.3196,808.7348,-1782.0062,1543.5864
0.03038639,-2259.0266,1905.8025,-1838.8226,808.92145,-1781.4901,1543.4996
0.030398019,-2258.2742,1905.6069,-1838.3267,809.109,-1780.9769,1543.4143
0.030409647,-2257.52,1905.4117,-1837.8318,809.2968,-1780.4661,1543.3309
0.030421276,-2256.7651,1905.2162,-1837.3375,809.48505,-1779.9581,1543.2498
0.030432906,-2256.0088,1905.0208,-1836.8442,809.674,-1779.4529,1543.1704
0.030444534,-2255.2512,1904.8252,-1836.352,809.86346,-1778.9501,1543.0934
0.030456163,-2254.4924,1904.629,-1835.8606,810.05316,-1778.4504,1543.0181
0.030467791,-2253.7324,1904.4333,-1835.3704,810.24347,-1777.9532,1542.9447
0.03047942,-2252.9712,1904.2374,-1834.8812,810.43414,-1777.4589,1542.8734
0.03049105,-2252.209,1904.0416,-1834.3927,810.6253,-1776.9672,1542.804
0.030502679,-2251.4453,1903.8456,-1833.9053,810.8169,-1776.4783,1542.7366
0.030514307,-2250.6804,1903.6492,-1833.4191,811.00885,-1775.9922,1542.6709
0.030525936,-2249.9143,1903.4532,-1832.934,811.2012,-1775.5087,1542.6074
0.030537566,-2249.1475,1903.2568,-1832.4495,811.394,-1775.0281,1542.5455
0.030549195,-2248.3792,1903.0608,-1831.9663,811.58704,-1774.5503,1542.4861
0.030560823,-2247.6099,1902.8644,-1831.4841,811.7807,-1774.0752,1542.4282
0.030572452,-2246.8396,1902.6677,-1831.003,811.97473,-1773.6028,1542.3723
0.030584082,-2246.068,1902.4712,-1830.5232,812.1688,-1773.1333,1542.3186
0.03059571,-2245.2957,1902.2747,-1830.0444,812.3632,-1772.6669,1542.2665
0.030607339,-2244.522,1902.078,-1829.5664,812.55817,-1772.2029,1542.2164
0.030618967,-2243.7476,1901.8812,-1829.0897,812.7533,-1771.7417,1542.1681
0.030630596,-2242.9722,1901.6843,-1828.6144,812.9488,-1771.2834,1542.122
0.030642226,-2242.1956,1901.4872,-1828.1396,813.14465,-1770.8284,1542.0776
0.030653855,-2241.418,1901.2904,-1827.6666,813.34064,-1770.3756,1542.0352
0.030665483,-2240.6394,1901.0931,-1827.1943,813.5368,-1769.9259,1541.9948
0.030677112,-2239.8604,1900.8962,-1826.7235,813.73364,-1769.4789,1541.956
0.030688742,-2239.0798,1900.6991,-1826.2538,813.93024,-1769.035,1541.919
0.03070037,-2238.2988,1900.502,-1825.785,814.1273,-1768.5936,1541.8842
0.030712,-2237.5166,1900.3044,-1825.3179,814.3246,-1768.1554,1541.8513
0.030723628,-2236.734,1900.1073,-1824.8517,814.522,-1767.7198,1541.8201
0.030735258,-2235.9502,1899.9098,-1824.3866,814.71954,-1767.2872,1541.7909
0.030746887,-2235.1655,1899.7125,-1823.9229,814.91754,-1766.8575,1541.7634
0.030758515,-2234.3801,1899.5148,-1823.4603,815.11566,-1766.4308,1541.7377
0.030770143,-2233.594,1899.3169,-1822.9993,815.31384,-1766.0067,1541.7142
0.030781774,-2232.8071,1899.1195,-1822.5391,815.51215,-1765.5856,1541.6921
0.030793402,-2232.0193,1898.9216,-1822.0802,815.7107,-1765.1674,1541.6721
0.03080503,-2231.2305,1898.7238,-1821.6228,815.90924,-1764.752,1541.6539
0.03081666,-2230.4417,1898.5264,-1821.1667,816.10803,-1764.3396,1541.6377
0.030828288,-2229.6516,1898.3281,-1820.7118,816.30695,-1763.93,1541.6232
0.030839918,-2228.861,1898.1302,-1820.2582,816.5059,-1763.5234,1541.61
0.030851547,-2228.0698,1897.9321,-1819.8058,816.7048,-1763.1198,1541.5991
0.030863175,-2227.2778,1897.734,-1819.3547,816.90393,-1762.7188,1541.59
0.030874804,-2226.4854,1897.5359,-1818.9052,817.1031,-1762.321,1541.5825
0.030886434,-2225.6921,1897.3375,-1818.4569,817.3024,-1761.926,1541.5771
0.030898063,-2224.8984,1897.1393,-1818.0098,817.5016,-1761.5337,1541.573
0.030909691,-2224.104,1896.9409,-1817.5642,817.701,-1761.1447,1541.571
0.03092132,-2223.309,1896.7423,-1817.12,817.90027,-1760.7584,1541.5709
0.03093295,-2222.5134,1896.5441,-1816.677,818.0997,-1760.3752,1541.5724
0.030944578,-2221.7175,1896.3455,-1816.2355,818.29895,-1759.9949,1541.5754
0.030956207,-2220.9211,1896.1469,-1815.7953,818.49817,-1759.6172,1541.5803
0.030967835,-2220.124,1895.9481,-1815.3567,818.6975,-1759.2428,1541.587
0.030979464,-2219.3264,1895.7496,-1814.9193,818.8969,-1758.8712,1541.5953
0.030991094,-2218.5283,1895.5507,-1814.4834,819.096,-1758.5027,1541.6055
0.031002723,-2217.73,1895.3519,-1814.0488,819.29504,-1758.1367,1541.6173
0.031014351,-2216.9314,1895.1532,-1813.6157,819.4942,-1757.7742,1541.6307
0.03102598,-2216.1318,1894.9541,-1813.1841,819.6933,-1757.4142,1541.646
0.03103761,-2215.3325,1894.7554,-1812.7538,819.892,-1757.0573,1541.6631
0.031049239,-2214.5325,1894.5559,-1812.3251,820.0908,-1756.7035,1541.6815
0.031060867,-2213.732,1894.3569,-1811.8978,820.2896,-1756.3524,1541.7017
0.031072496,-2212.9312,1894.158,-1811.4722,820.4881,-1756.0043,1541.7236
0.031084126,-2212.1304,1893.9586,-1811.0479,820.6864,-1755.659,1541.7471
0.031095754,-2211.3289,1893.7594,-1810.6248,820.8847,-1755.317,1541.7721
0.031107383,-2210.527,1893.5597,-1810.2035,821.08276,-1754.9777,1541.7992
0.031119011,-2209.7253,1893.3602,-1809.7836,821.28076,-1754.6412,1541.8274
0.031130642,-2208.9233,1893.161,-1809.3651,821.4785,-1754.308,1541.8577
0.03114227,-2208.121,1892.9617,-1808.9484,821.67615,-1753.9777,1541.8893
0.031153899,-2207.3184,1892.7618,-1808.5331,821.8735,-1753.6501,1541.9227
0.031165527,-2206.5156,1892.5621,-1808.1193,822.0706,-1753.3256,1541.9573
0.031177156,-2205.713,1892.3622,-1807.7069,822.26764,-1753.004,1541.9938
0.031188786,-2204.9097,1892.1625,-1807.2961,822.46423,-1752.6854,1542.0319
0.031200415,-2204.1064,1891.9625,-1806.8871,822.6606,-1752.3698,1542.0713
0.031212043,-2203.303,1891.7625,-1806.4792,822.85675,-1752.057,1542.1124
0.031223672,-2202.4995,1891.5626,-1806.0734,823.0526,-1751.7471,1542.1552
0.031235302,-2201.696,1891.3625,-1805.6687,823.2482,-1751.4404,1542.1993
0.03124693,-2200.8926,1891.1625,-1805.2657,823.4435,-1751.1365,1542.245
0.03125856,-2200.0889,1890.9623,-1804.8645,823.6386,-1750.8356,1542.2924
0.031270187,-2199.285,1890.7621,-1804.4646,823.83325,-1750.5374,1542.341
0.031281818,-2198.4814,1890.5618,-1804.0664,824.02747,-1750.2423,1542.3912
0.031293444,-2197.6777,1890.3613,-1803.6699,824.2217,-1749.9502,1542.4431
0.031305075,-2196.874,1890.161,-1803.2749,824.41547,-1749.661,1542.4962
0.031316705,-2196.0706,1889.9603,-1802.8815,824.6088,-1749.3748,1542.5508
0.03132833,-2195.2668,1889.7598,-1802.4897,824.80176,-1749.0912,1542.607
0.031339962,-2194.4634,1889.5591,-1802.0996,824.99426,-1748.8109,1542.6646
0.03135159,-2193.66,1889.3585,-1801.7112,825.1866,-1748.5331,1542.7234
0.03136322,-2192.8567,1889.1576,-1801.3243,825.37836,-1748.2585,1542.7838
0.03137485,-2192.0537,1888.9568,-1800.939,825.56976,-1747.987,1542.8456
0.031386476,-2191.2505,1888.7557,-1800.5555,825.7608,-1747.7183,1542.9089
0.031398106,-2190.4478,1888.5547,-1800.1735,825.9514,-1747.4524,1542.9735
0.031409737,-2189.6453,1888.3536,-1799.7932,826.1414,-1747.1893,1543.0396
0.031421363,-2188.8428,1888.1526,-1799.4148,826.33105,-1746.9296,1543.1072
0.031432994,-2188.0405,1887.9513,-1799.0377,826.5203,-1746.6722,1543.1757
0.03144462,-2187.2388,1887.75,-1798.6626,826.70917,-1746.4181,1543.2457
0.03145625,-2186.4368,1887.5485,-1798.2888,826.8972,-1746.1669,1543.3171
0.03146788,-2185.6353,1887.3469,-1797.917,827.08514,-1745.9183,1543.3896
0.031479508,-2184.8342,1887.1454,-1797.5468,827.27234,-1745.673,1543.4641
0.031491138,-2184.0334,1886.9438,-1797.1782,827.459,-1745.4303,1543.5393
0.031502765,-2183.2327,1886.7422,-1796.8114,827.6453,-1745.1906,1543.6158
0.031514395,-2182.4326,1886.5404,-1796.4463,827.83093,-1744.9537,1543.6937
0.031526025,-2181.6328,1886.3386,-1796.083,828.0162,-1744.7195,1543.7728
0.031537652,-2180.8333,1886.1367,-1795.7211,828.2007,-1744.4886,1543.8533
0.031549282,-2180.0344,1885.9349,-1795.3612,828.38464,-1744.2601,1543.9349
0.031560913,-2179.2358,1885.7324,-1795.0029,828.5681,-1744.035,1544.0181
0.03157254,-2178.4377,1885.5304,-1794.6464,828.75104,-1743.8125,1544.1019
0.03158417,-2177.64,1885.3281,-1794.2916,828.93317,-1743.5929,1544.1873
0.031595796,-2176.843,1885.1259,-1793.9385,829.11487,-1743.3761,1544.2739
0.031607427,-2176.0464,1884.9236,-1793.5872,829.2961,-1743.1621,1544.3618
0.031619057,-2175.25,1884.7212,-1793.2375,829.47644,-1742.951,1544.4507
0.031630684,-2174.454,1884.5184,-1792.8899,829.6562,-1742.7428,1544.5408
0.031642314,-2173.6594,1884.3159,-1792.5438,829.83545,-1742.5371,1544.632
0.031653944,-2172.8647,1884.1132,-1792.1995,830.01385,-1742.3347,1544.7245
0.03166557,-2172.0708,1883.9105,-1791.8569,830.1918,-1742.135,1544.8177
0.0316772,-2171.2773,1883.7074,-1791.5161,830.36896,-1741.938,1544.9124
0.031688828,-2170.4846,1883.5045,-1791.1769,830.54535,-1741.7439,1545.0083
0.03170046,-2169.6926,1883.3016,-1790.8397,830.7211,-1741.5526,1545.1051
0.03171209,-2168.9006,1883.098,-1790.5044,830.8963,-1741.364,1545.2029
0.031723715,-2168.11,1882.8951,-1790.1705,831.07074,-1741.1783,1545.302
0.031735346,-2167.32,1882.6918,-1789.8386,831.2443,-1740.9954,1545.4017
0.031746972,-2166.5305,1882.4884,-1789.5084,831.4173,-1740.8152,1545.5028
0.031758603,-2165.742,1882.2848,-1789.18,831.58966,-1740.6378,1545.6049
0.031770233,-2164.9539,1882.0813,-1788.8535,831.761,-1740.4631,1545.708
0.03178186,-2164.1667,1881.8772,-1788.5287,831.9317,-1740.2913,1545.8121
0.03179349,-2163.3804,1881.6735,-1788.2056,832.1016,-1740.1222,1545.9171
0.03180512,-2162.595,1881.4698,-1787.8845,832.27106,-1739.9558,1546.0233
0.031816747,-2161.81,1881.2659,-1787.565,832.4393,-1739.7922,1546.1302
0.031828377,-2161.0261,1881.0618,-1787.2476,832.607,-1739.6313,1546.2384
0.031840004,-2160.243,1880.8575,-1786.9319,832.77374,-1739.4733,1546.3473
0.031851634,-2159.4604,1880.6532,-1786.6178,832.9397,-1739.3177,1546.4573
0.031863265,-2158.6794,1880.449,-1786.3055,833.10486,-1739.1652,1546.5679
0.03187489,-2157.899,1880.2445,-1785.9954,833.2695,-1739.0153,1546.6793
0.03188652,-2157.1196,1880.04,-1785.6868,833.4328,-1738.8679,1546.792
0.03189815,-2156.341,1879.8353,-1785.3801,833.5955,-1738.7233,1546.9054
0.03190978,-2155.5635,1879.6307,-1785.0752,833.75745,-1738.5814,1547.02
0.03192141,-2154.7866,1879.4259,-1784.7722,833.91846,-1738.4421,1547.135
0.031933036,-2154.011,1879.2207,-1784.471,834.07855,-1738.3055,1547.251
0.031944666,-2153.2363,1879.0156,-1784.1715,834.2377,-1738.1719,1547.3678
0.031956296,-2152.463,1878.8108,-1783.874,834.39624,-1738.0406,1547.4856
0.031967923,-2151.6902,1878.6056,-1783.5782,834.55365,-1737.9122,1547.6039
0.031979553,-2150.9185,1878.4001,-1783.2844,834.7102,-1737.786,1547.723
0.03199118,-2150.1482,1878.1948,-1782.9923,834.86584,-1737.6628,1547.8429
0.03200281,-2149.3787,1877.9893,-1782.7019,835.02057,-1737.5422,1547.9639
0.03201444,-2148.6106,1877.7836,-1782.4137,835.1744,-1737.4242,1548.0853
0.032026067,-2147.8435,1877.578,-1782.1271,835.3273,-1737.3087,1548.2074
0.032037698,-2147.0776,1877.3721,-1781.8423,835.4791,-1737.1958,1548.3303
0.032049324,-2146.3127,1877.1663,-1781.5594,835.63025,-1737.0858,1548.4542
0.032060955,-2145.5493,1876.9601,-1781.2783,835.7803,-1736.9781,1548.5784
0.032072585,-2144.7869,1876.7538,-1780.9993,835.9293,-1736.8729,1548.7035
0.03208421,-2144.0256,1876.5475,-1780.722,836.0775,-1736.7704,1548.8292
0.032095842,-2143.2654,1876.341,-1780.4464,836.2247,-1736.6707,1548.9553
0.032107472,-2142.5068,1876.1349,-1780.1727,836.37085,-1736.5731,1549.0825
0.0321191,-2141.7495,1875.928,-1779.9009,836.516,-1736.4783,1549.21
0.03213073,-2140.9934,1875.7213,-1779.6309,836.66003,-1736.386,1549.3381
0.032142356,-2140.2385,1875.5148,-1779.3628,836.8034,-1736.296,1549.4668
0.032153986,-2139.4849,1875.3077,-1779.0966,836.9455,-1736.2089,1549.5962
0.032165617,-2138.733,1875.101,-1778.8322,837.08655,-1736.124,1549.7262
0.032177243,-2137.982,1874.8938,-1778.5697,837.22656,-1736.0416,1549.8568
0.032188874,-2137.2324,1874.6863,-1778.3088,837.36566,-1735.9619,1549.9877
0.0322005,-2136.4844,1874.4789,-1778.05,837.5038,-1735.8846,1550.1193
0.03221213,-2135.7375,1874.2714,-1777.7932,837.6406,-1735.8097,1550.2513
0.03222376,-2134.9922,1874.064,-1777.538,837.7767,-1735.7372,1550.3839
0.032235388,-2134.2488,1873.8564,-1777.2847,837.91144,-1735.6672,1550.5172
0.032247018,-2133.506,1873.6486,-1777.0332,838.0452,-1735.5997,1550.6505
0.03225865,-2132.7654,1873.4406,-1776.7836,838.1779,-1735.5347,1550.7847
0.032270275,-2132.026,1873.2325,-1776.5358,838.30963,-1735.4718,1550.9191
0.032281905,-2131.2878,1873.0244,-1776.29,838.4401,-1735.4114,1551.0538
0.032293532,-2130.5515,1872.8163,-1776.0461,838.5696,-1735.3538,1551.1895
0.032305162,-2129.8167,1872.6079,-1775.8038,838.6978,-1735.2982,1551.3251
0.032316793,-2129.0833,1872.3995,-1775.5635,838.82513,-1735.245,1551.4612
0.03232842,-2128.3516,1872.1909,-1775.3251,838.95135,-1735.1943,1551.5977
0.03234005,-2127.6213,1871.982,-1775.0884,839.07635,-1735.1458,1551.7344
0.032351676,-2126.8926,1871.7733,-1774.8538,839.2002,-1735.0996,1551.8718
0.032363307,-2126.1655,1871.5642,-1774.6206,839.32294,-1735.0559,1552.0093
0.032374937,-2125.4404,1871.3555,-1774.3898,839.44476,-1735.0144,1552.1471
0.032386564,-2124.7168,1871.1462,-1774.1604,839.56506,-1734.9752,1552.2852
0.032398194,-2123.9949,1870.937,-1773.9331,839.68445,-1734.9384,1552.4237
0.032409824,-2123.2747,1870.7277,-1773.7075,839.80255,-1734.904,1552.5625
0.03242145,-2122.5557,1870.518,-1773.484,839.91974,-1734.8716,1552.7014
0.03243308,-2121.8389,1870.3085,-1773.2621,840.03546,-1734.8417,1552.8408
0.032444708,-2121.1238,1870.0988,-1773.0421,840.1502,-1734.814,1552.9802
0.03245634,-2120.41,1869.889,-1772.824,840.2637,-1734.7885,1553.12
0.03246797,-2119.6982,1869.6791,-1772.6077,840.3762,-1734.765,1553.2601
0.032479595,-2118.9885,1869.4689,-1772.3932,840.48724,-1734.744,1553.4
0.032491226,-2118.2805,1869.2587,-1772.1807,840.5972,-1734.7251,1553.5405
0.032502856,-2117.574,1869.0485,-1771.9698,840.7059,-1734.7085,1553.6812
0.032514483,-2116.8694,1868.838,-1771.7607,840.8134,-1734.694,1553.8218
0.032526113,-2116.1667,1868.6273,-1771.5537,840.91986,-1734.6819,1553.9626
0.03253774,-2115.4658,1868.4167,-1771.3484,841.02496,-1734.6718,1554.1034
0.03254937,-2114.767,1868.206,-1771.145,841.129,-1734.6637,1554.2446
0.032561,-2114.07,1867.9952,-1770.9434,841.2317,-1734.6576,1554.3857
0.032572627,-2113.3748,1867.7843,-1770.7434,841.3333,-1734.654,1554.5269
0.032584257,-2112.6814,1867.5732,-1770.5454,841.4335,-1734.6523,1554.6681
0.032595884,-2111.9902,1867.3618,-1770.3494,841.5325,-1734.653,1554.8097
0.032607514,-2111.301,1867.1505,-1770.1549,841.6304,-1734.6556,1554.9509
0.032619145,-2110.613,1866.9392,-1769.9624,841.727,-1734.6603,1555.0925
0.03263077,-2109.9277,1866.7274,-1769.7719,841.82214,-1734.667,1555.2343
0.0326424,-2109.2444,1866.5159,-1769.5831,841.9164,-1734.6757,1555.3757
0.032654032,-2108.5627,1866.3042,-1769.396,842.0093,-1734.6866,1555.5173
0.03266566,-2107.8835,1866.0923,-1769.2107,842.1009,-1734.6995,1555.6587
0.03267729,-2107.206,1865.88,-1769.0271,842.1911,-1734.7144,1555.8002
0.032688916,-2106.5308,1865.668,-1768.8455,842.28,-1734.7312,1555.9415
0.032700546,-2105.8574,1865.4558,-1768.6655,842.36786,-1734.75,1556.0831
0.032712176,-2105.186,1865.243,-1768.4875,842.45435,-1734.771,1556.2245
0.032723803,-2104.517,1865.0308,-1768.3113,842.53973,-1734.7937,1556.3656
0.032735433,-2103.8499,1864.8182,-1768.1368,842.6236,-1734.8186,1556.5066
0.03274706,-2103.185,1864.6057,-1767.9642,842.7065,-1734.8453,1556.6476
0.03275869,-2102.5222,1864.393,-1767.7935,842.7877,-1734.874,1556.7885
0.03277032,-2101.8618,1864.1799,-1767.6241,842.86774,-1734.9045,1556.9293
0.032781947,-2101.203,1863.9668,-1767.457,842.9469,-1734.937,1557.0701
0.032793578,-2100.5469,1863.7537,-1767.2914,843.02435,-1734.9716,1557.2104
0.032805208,-2099.8926,1863.5406,-1767.1278,843.10065,-1735.0077,1557.3506
0.032816835,-2099.2405,1863.327,-1766.9658,843.17554,-1735.0458,1557.4907
0.032828465,-2098.591,1863.1139,-1766.8055,843.24915,-1735.0856,1557.6305
0.03284009,-2097.9436,1862.9003,-1766.6471,843.3214,-1735.1276,1557.7701
0.032851722,-2097.2983,1862.6866,-1766.4904,843.3925,-1735.1711,1557.9097
0.032863352,-2096.6553,1862.4725,-1766.3356,843.4624,-1735.2166,1558.0487
0.03287498,-2096.0146,1862.2589,-1766.1824,843.5308,-1735.2639,1558.1876
0.03288661,-2095.3762,1862.0449,-1766.031,843.59784,-1735.313,1558.3264
0.032898236,-2094.7405,1861.8308,-1765.8813,843.6637,-1735.3636,1558.4646
0.032909866,-2094.1064,1861.6167,-1765.7334,843.7282,-1735.4163,1558.6027
0.032921497,-2093.4749,1861.4022,-1765.5872,843.7912,-1735.4707,1558.7407
0.032933123,-2092.8457,1861.1881,-1765.443,843.8531,-1735.5267,1558.8779
0.032944754,-2092.219,1860.9735,-1765.3002,843.9136,-1735.5845,1559.015
0.032956384,-2091.5947,1860.7588,-1765.1593,843.97284,-1735.644,1559.1517
0.03296801,-2090.9727,1860.5441,-1765.0199,844.0307,-1735.7051,1559.2881
0.03297964,-2090.353,1860.3291,-1764.8824,844.08734,-1735.7681,1559.4242
0.032991268,-2089.736,1860.1145,-1764.7468,844.1425,-1735.8326,1559.5598
0.033002898,-2089.121,1859.8995,-1764.6127,844.19635,-1735.8988,1559.6952
0.03301453,-2088.5085,1859.6843,-1764.4803,844.249,-1735.9666,1559.83
0.033026155,-2087.8987,1859.4691,-1764.3496,844.3002,-1736.0359,1559.9645
0.033037785,-2087.2915,1859.254,-1764.2207,844.35,-1736.107,1560.0983
0.033049412,-2086.6863,1859.039,-1764.0935,844.3987,-1736.1798,1560.2319
0.033061042,-2086.084,1858.8232,-1763.968,844.44574,-1736.2543,1560.3651
0.033072673,-2085.484,1858.6075,-1763.8441,844.4918,-1736.3301,1560.4974
0.0330843,-2084.8862,1858.3921,-1763.7219,844.5363,-1736.4073,1560.6299
0.03309593,-2084.2913,1858.1766,-1763.6014,844.5796,-1736.4863,1560.7614
0.03310756,-2083.6987,1857.9606,-1763.4827,844.62134,-1736.5668,1560.8923
0.033119187,-2083.109,1857.7449,-1763.3655,844.6618,-1736.6488,1561.0231
0.033130817,-2082.5215,1857.5287,-1763.2501,844.7011,-1736.7324,1561.1533
0.033142444,-2081.9365,1857.3126,-1763.136,844.73895,-1736.8173,1561.2826
0.033154074,-2081.3545,1857.0969,-1763.0239,844.7756,-1736.9038,1561.4115
0.033165704,-2080.775,1856.8806,-1762.9136,844.8108,-1736.9917,1561.5399
0.03317733,-2080.1975,1856.6644,-1762.8047,844.8446,-1737.0812,1561.668
0.03318896,-2079.6233,1856.4478,-1762.6976,844.8771,-1737.1719,1561.7952
0.03320059,-2079.0515,1856.2314,-1762.5918,844.9082,-1737.2643,1561.9216
0.03321222,-2078.4827,1856.0151,-1762.4879,844.938,-1737.3579,1562.0477
0.03322385,-2077.916,1855.7983,-1762.3859,844.9664,-1737.4529,1562.173
0.033235475,-2077.3518,1855.5817,-1762.2852,844.9936,-1737.5493,1562.2977
0.033247106,-2076.7908,1855.3647,-1762.1862,845.0195,-1737.6472,1562.4219
0.033258736,-2076.2322,1855.1481,-1762.0886,845.0438,-1737.7461,1562.5454
0.033270363,-2075.6768,1854.9315,-1761.9927,845.0669,-1737.8467,1562.6682
0.033281993,-2075.1233,1854.7142,-1761.8986,845.08887,-1737.9486,1562.79
0.03329362,-2074.573,1854.4977,-1761.8059,845.1092,-1738.0518,1562.9115
0.03330525,-2074.0254,1854.2804,-1761.715,845.1285,-1738.1564,1563.0321
0.03331688,-2073.4807,1854.0631,-1761.6255,845.1461,-1738.262,1563.1522
0.033328507,-2072.9382,1853.8461,-1761.5377,845.16235,-1738.3689,1563.2715
0.033340137,-2072.399,1853.629,-1761.4515,845.1777,-1738.477,1563.3899
0.033351768,-2071.8623,1853.4117,-1761.3667,845.1915,-1738.5867,1563.5076
0.033363394,-2071.3284,1853.1945,-1761.2834,845.2037,-1738.6973,1563.6245
0.033375025,-2070.797,1852.9769,-1761.2021,845.21484,-1738.8091,1563.7407
0.03338665,-2070.269,1852.7599,-1761.122,845.2247,-1738.9224,1563.8561
0.03339828,-2069.7437,1852.542,-1761.0436,845.23315,-1739.0367,1563.971
0.033409912,-2069.2207,1852.3245,-1760.9664,845.2403,-1739.1522,1564.0846
0.03342154,-2068.7007,1852.1069,-1760.8912,845.24615,-1739.2689,1564.1975
0.03343317,-2068.1838,1851.8894,-1760.8173,845.25055,-1739.3868,1564.3098
0.033444796,-2067.6702,1851.6719,-1760.745,845.2539,-1739.5055,1564.4211
0.033456426,-2067.1587,1851.4542,-1760.6742,845.2556,-1739.6256,1564.5315
0.033468056,-2066.6501,1851.2363,-1760.6049,845.25604,-1739.7467,1564.6411
0.033479683,-2066.1448,1851.0186,-1760.5371,845.25543,-1739.8691,1564.75
0.033491313,-2065.642,1850.8008,-1760.471,845.2532,-1739.9924,1564.8578
0.033502944,-2065.1423,1850.5831,-1760.406,845.2498,-1740.1166,1564.9646
